date,obs-obs-1-1-rrday,obs-obs-1-1-tday,obs-obs-1-1-snow,obs-obs-1-1-tmin,obs-obs-1-1-tmax
2008-08-04T00:00:00Z,3,14.5,NaN,11.5,17.5
2008-08-05T00:00:00Z,0.6,14.6,NaN,13.1,16.9
2008-08-06T00:00:00Z,-1,13.4,NaN,8.5,17.1
2008-08-07T00:00:00Z,8.4,14.2,NaN,7.6,17.5
2008-08-08T00:00:00Z,9.5,16.6,NaN,13.2,19.9
2008-08-09T00:00:00Z,-1,16.9,NaN,15.8,19.1
2008-08-10T00:00:00Z,0.9,15.5,NaN,11.9,19
2008-08-11T00:00:00Z,2.7,16.7,NaN,14.6,20
2008-08-12T00:00:00Z,15,18,NaN,16.1,21.3
2008-08-13T00:00:00Z,3.7,17.5,NaN,16.2,19.5
2008-08-14T00:00:00Z,3.6,17.9,NaN,16.2,20.7
2008-08-15T00:00:00Z,0.3,17.6,NaN,14.5,20
2008-08-16T00:00:00Z,4.1,15,NaN,13.3,17.4
2008-08-17T00:00:00Z,0.1,18.6,NaN,15.2,21.7
2008-08-18T00:00:00Z,0.9,17.7,NaN,16,20.7
2008-08-19T00:00:00Z,1.4,16.3,NaN,14.5,18.7
2008-08-20T00:00:00Z,3,16.9,NaN,15.3,18.5
2008-08-21T00:00:00Z,-1,17.2,NaN,16,19.8
2008-08-22T00:00:00Z,-1,17.6,NaN,16.2,20.9
2008-08-23T00:00:00Z,-1,14.8,NaN,11.4,19
2008-08-24T00:00:00Z,5.5,13.8,NaN,11.9,14.8
2008-08-25T00:00:00Z,-1,16.1,NaN,13.8,19.7
2008-08-26T00:00:00Z,-1,14.5,NaN,13.4,17.9
2008-08-27T00:00:00Z,6.9,12.7,NaN,9,14.8
2008-08-28T00:00:00Z,6.3,13.8,NaN,12.1,16.6
2008-08-29T00:00:00Z,-1,11.6,NaN,10.2,14.6
2008-08-30T00:00:00Z,0.5,11.2,NaN,7.2,15.5
2008-08-31T00:00:00Z,-1,9.6,NaN,7.3,13.7
2008-09-01T00:00:00Z,-1,10.3,NaN,3.5,14.6
2008-09-02T00:00:00Z,12.2,11.3,NaN,8.8,13
2008-09-03T00:00:00Z,5.6,15.4,NaN,12.4,17.2
2008-09-04T00:00:00Z,0.8,15.2,NaN,12.4,17.7
2008-09-05T00:00:00Z,0.2,15.6,NaN,13,17.8
2008-09-06T00:00:00Z,16.5,15,NaN,13.2,18.6
2008-09-07T00:00:00Z,-1,13.6,NaN,12.4,14.9
2008-09-08T00:00:00Z,4.4,11.9,NaN,10.4,14.9
2008-09-09T00:00:00Z,22.6,11,NaN,10.4,12.1
2008-09-10T00:00:00Z,0.2,10.1,NaN,8.7,12.6
2008-09-11T00:00:00Z,-1,8.6,NaN,6.1,11.6
2008-09-12T00:00:00Z,-1,8.2,NaN,4.2,12.5
2008-09-13T00:00:00Z,-1,9.4,NaN,6.9,12.8
2008-09-14T00:00:00Z,-1,6.9,NaN,3.7,9.4
2008-09-15T00:00:00Z,-1,8.1,NaN,6.8,9.8
2008-09-16T00:00:00Z,0.3,7.4,NaN,6.6,8.9
2008-09-17T00:00:00Z,4.4,6.5,NaN,5.2,8.4
2008-09-18T00:00:00Z,0.1,7.3,NaN,6.3,8.4
2008-09-19T00:00:00Z,0.4,8.4,NaN,6.6,10.8
2008-09-20T00:00:00Z,1.4,8.4,NaN,7.3,11.5
2008-09-21T00:00:00Z,-1,9.3,NaN,4.5,15
2008-09-22T00:00:00Z,-1,11.9,NaN,8,15.3
2008-09-23T00:00:00Z,-1,10.2,NaN,6.3,14.7
2008-09-24T00:00:00Z,-1,11.4,NaN,6.2,17.8
2008-09-25T00:00:00Z,-1,11.1,NaN,6.5,16.9
2008-09-26T00:00:00Z,-1,10.4,NaN,5,15.1
2008-09-27T00:00:00Z,1.3,10.7,NaN,6.9,13
2008-09-28T00:00:00Z,0.2,11.8,NaN,9.4,13.3
2008-09-29T00:00:00Z,-1,8.9,NaN,6.7,12
2008-09-30T00:00:00Z,0.2,7.6,NaN,2.3,12.8
2008-10-01T00:00:00Z,6.1,10.2,NaN,9.1,11.4
2008-10-02T00:00:00Z,10.1,9.8,NaN,8.9,10.8
2008-10-03T00:00:00Z,4.6,10.5,NaN,8.3,12.6
2008-10-04T00:00:00Z,0.4,10.8,NaN,8.1,12.8
2008-10-05T00:00:00Z,7.1,10.8,NaN,9.7,12.6
2008-10-06T00:00:00Z,-1,10.4,NaN,8.8,12.1
2008-10-07T00:00:00Z,-1,9.4,NaN,6.1,13.6
2008-10-08T00:00:00Z,-1,6.5,NaN,2.3,11.7
2008-10-09T00:00:00Z,0.9,7.4,NaN,1.6,11.5
2008-10-10T00:00:00Z,0.2,10.3,NaN,8.8,12.6
2008-10-11T00:00:00Z,0.3,11.6,NaN,9.6,13
2008-10-12T00:00:00Z,-1,11.1,NaN,9.3,13.5
2008-10-13T00:00:00Z,0.3,9.9,NaN,7.5,11.4
2008-10-14T00:00:00Z,1.1,10.3,NaN,8.9,12
2008-10-15T00:00:00Z,0.1,8.6,NaN,5.6,12.4
2008-10-16T00:00:00Z,14.7,9.6,NaN,7.3,10.7
2008-10-17T00:00:00Z,-1,8.2,NaN,7.3,10.8
2008-10-18T00:00:00Z,1.1,7.2,NaN,5.1,10.4
2008-10-19T00:00:00Z,8.6,8.4,NaN,6.8,10.3
2008-10-20T00:00:00Z,-1,9,NaN,6.2,11.4
2008-10-21T00:00:00Z,3.7,11.2,NaN,10.2,12.1
2008-10-22T00:00:00Z,-1,9.9,NaN,8.8,11.2
2008-10-23T00:00:00Z,0.5,8.9,NaN,7.3,10.3
2008-10-24T00:00:00Z,5.4,9.8,NaN,7.1,10.7
2008-10-25T00:00:00Z,-1,9.8,NaN,9.1,11.1
2008-10-26T00:00:00Z,23.1,9.4,NaN,9,10.4
2008-10-27T00:00:00Z,3.7,9.6,NaN,8.3,10.6
2008-10-28T00:00:00Z,9.5,7.2,NaN,5.9,9.4
2008-10-29T00:00:00Z,5.1,7,NaN,3.9,9
2008-10-30T00:00:00Z,20.2,5.5,NaN,5.2,8.6
2008-10-31T00:00:00Z,7.7,8.7,NaN,5.2,10.8
2008-11-01T00:00:00Z,-1,3.9,-1,1.9,7.6
2008-11-02T00:00:00Z,-1,3.3,-1,-1.5,6.5
2008-11-03T00:00:00Z,-1,5,-1,3.2,7.4
2008-11-04T00:00:00Z,-1,6.7,-1,4.3,9.2
2008-11-05T00:00:00Z,-1,4.9,-1,3.6,8
2008-11-06T00:00:00Z,-1,1.1,-1,-1.3,3.9
2008-11-07T00:00:00Z,-1,3.5,-1,-0.7,4.9
2008-11-08T00:00:00Z,0.2,3.9,-1,2,5.2
2008-11-09T00:00:00Z,3.2,6.8,-1,5.2,8
2008-11-10T00:00:00Z,5.9,8.5,-1,7.8,9.3
2008-11-11T00:00:00Z,14.7,8.7,-1,5.9,10
2008-11-12T00:00:00Z,1.9,8.3,-1,5.8,10.2
2008-11-13T00:00:00Z,3.2,7.7,-1,7.1,8.4
2008-11-14T00:00:00Z,3.1,6.5,-1,5.5,7.7
2008-11-15T00:00:00Z,1.5,7,-1,5.2,8.9
2008-11-16T00:00:00Z,3.4,4.4,-1,1.7,8.6
2008-11-17T00:00:00Z,-1,-0.1,-1,-1.4,2.1
2008-11-18T00:00:00Z,3.5,4.6,-1,-0.1,5.8
2008-11-19T00:00:00Z,0.6,2,-1,1,4.6
2008-11-20T00:00:00Z,0.7,1.1,-1,-0.8,4.2
2008-11-21T00:00:00Z,-1,-1.8,-1,-3.9,0.3
2008-11-22T00:00:00Z,0.3,-2.2,-1,-3.5,-1.7
2008-11-23T00:00:00Z,20.7,-2.4,-1,-3.4,-1.5
2008-11-24T00:00:00Z,8.2,-1.2,30,-2.8,-0.5
2008-11-25T00:00:00Z,5.4,0.9,33,-1.1,1.9
2008-11-26T00:00:00Z,3.8,0.7,27,-0.8,2.6
2008-11-27T00:00:00Z,1.4,3.7,25,-0.8,6.3
2008-11-28T00:00:00Z,1.9,7,4,5.8,7.9
2008-11-29T00:00:00Z,1.9,4.9,-1,3.6,6.7
2008-11-30T00:00:00Z,5.5,3.7,-1,1.8,5.3
2008-12-01T00:00:00Z,15.2,5.7,-1,5,6.4
2008-12-02T00:00:00Z,5.2,5.4,-1,4.2,6.7
2008-12-03T00:00:00Z,2.1,5.5,-1,5,6.3
2008-12-04T00:00:00Z,7.5,2.9,-1,1.2,5.2
2008-12-05T00:00:00Z,0.2,2,-1,0.9,4.2
2008-12-06T00:00:00Z,-1,0.2,-1,-0.8,1
2008-12-07T00:00:00Z,-1,-1.3,-1,-2.1,0.5
2008-12-08T00:00:00Z,0.5,-1,-1,-3.9,2.7
2008-12-09T00:00:00Z,8.1,1,-1,0.5,2.5
2008-12-10T00:00:00Z,10.7,0.8,2,0.3,2
2008-12-11T00:00:00Z,0.6,2.2,0,0.4,3.7
2008-12-12T00:00:00Z,-1,2.7,-1,1.3,3.2
2008-12-13T00:00:00Z,0.1,4.3,-1,3.1,4.9
2008-12-14T00:00:00Z,-1,2,-1,1.1,4.4
2008-12-15T00:00:00Z,-1,0.8,-1,0.6,2.2
2008-12-16T00:00:00Z,-1,-2.1,-1,-3.4,0.7
2008-12-17T00:00:00Z,3.2,-0.4,-1,-2.6,0.4
2008-12-18T00:00:00Z,0.4,2.3,0,-0.5,3.9
2008-12-19T00:00:00Z,1.4,2.9,-1,2.2,4.3
2008-12-20T00:00:00Z,1.1,2.7,-1,1.3,3.4
2008-12-21T00:00:00Z,4.7,2.6,-1,1.8,4.2
2008-12-22T00:00:00Z,-1,2.9,-1,1,4.8
2008-12-23T00:00:00Z,0.3,0.2,-1,-0.5,1.4
2008-12-24T00:00:00Z,-1,-1,-1,-2,-0.1
2008-12-25T00:00:00Z,-1,-2.1,0,-2.9,-1.2
2008-12-26T00:00:00Z,0.2,1.6,-1,-3.4,2.8
2008-12-27T00:00:00Z,-1,1,-1,-0.8,2.5
2008-12-28T00:00:00Z,-1,-2.7,-1,-4.5,-0.3
2008-12-29T00:00:00Z,-1,0.6,-1,-2.7,1.1
2008-12-30T00:00:00Z,-1,-1,-1,-1.7,1.2
2008-12-31T00:00:00Z,-1,0,-1,-1.8,1.2
2009-01-01T00:00:00Z,-1,-4.8,-1,-6.9,0.3
2009-01-02T00:00:00Z,-1,-8.6,-1,-10.2,-6.8
2009-01-03T00:00:00Z,-1,-9.5,-1,-12.3,-7.5
2009-01-04T00:00:00Z,-1,-8.5,-1,-10.2,-6.8
2009-01-05T00:00:00Z,-1,-8.9,-1,-12.5,-4.9
2009-01-06T00:00:00Z,0.2,-0.3,0,-5.1,1
2009-01-07T00:00:00Z,-1,-8.3,0,-10.6,0.2
2009-01-08T00:00:00Z,5.7,-6.4,0,-12.9,-0.6
2009-01-09T00:00:00Z,-1,0,7,-2.4,3.1
2009-01-10T00:00:00Z,-1,-0.7,5,-7.2,3.7
2009-01-11T00:00:00Z,1.2,3.3,2,1.8,4
2009-01-12T00:00:00Z,0.1,4.6,0,3.4,5.6
2009-01-13T00:00:00Z,-1,4.2,-1,3.9,5.3
2009-01-14T00:00:00Z,-1,3.7,-1,2.5,4.9
2009-01-15T00:00:00Z,-1,-1.2,-1,-4.4,2.6
2009-01-16T00:00:00Z,-1,-7.4,-1,-8.5,-4.3
2009-01-17T00:00:00Z,-1,-6.2,-1,-11.2,-2.1
2009-01-18T00:00:00Z,0.9,-1.5,-1,-2.7,-0.7
2009-01-19T00:00:00Z,0.2,-0.9,-1,-1.1,-0.6
2009-01-20T00:00:00Z,8.3,-1.3,0,-2,-0.8
2009-01-21T00:00:00Z,-1,0.8,9,-1.7,2.3
2009-01-22T00:00:00Z,10.9,-0.4,6,-2.1,2.5
2009-01-23T00:00:00Z,0.1,-2.5,17,-3.9,0
2009-01-24T00:00:00Z,2.8,-3.3,15,-8.2,-1.3
2009-01-25T00:00:00Z,1.4,0.5,15,-2.4,1.1
2009-01-26T00:00:00Z,1.6,-0.8,13,-1.4,1.1
2009-01-27T00:00:00Z,-1,-1.9,13,-2.4,-1
2009-01-28T00:00:00Z,-1,-1.9,12,-2.6,-1.2
2009-01-29T00:00:00Z,-1,-2.3,13,-2.7,-1.5
2009-01-30T00:00:00Z,-1,-3.2,12,-6.1,-1.1
2009-01-31T00:00:00Z,-1,-12.6,12,-15.5,-6.1
2009-02-01T00:00:00Z,-1,-7.2,12,-14.9,-3.8
2009-02-02T00:00:00Z,-1,-3.6,12,-4.8,-2
2009-02-03T00:00:00Z,-1,-4.2,12,-9.2,-0.4
2009-02-04T00:00:00Z,-1,-2.6,12,-3.1,-1.4
2009-02-05T00:00:00Z,0.6,-3.9,12,-4.6,-2.4
2009-02-06T00:00:00Z,5.5,-3.6,13,-4.5,-2.8
2009-02-07T00:00:00Z,1.2,0.6,18,-3.3,1.4
2009-02-08T00:00:00Z,2.8,1.6,14,0.5,2.7
2009-02-09T00:00:00Z,-1,0.7,10,-0.8,2.5
2009-02-10T00:00:00Z,-1,0.2,10,-1.2,1.1
2009-02-11T00:00:00Z,-1,-3.9,10,-6.4,-0.1
2009-02-12T00:00:00Z,1.1,-5.1,10,-6.6,-4.3
2009-02-13T00:00:00Z,0.1,-5.6,10,-6.9,-2.6
2009-02-14T00:00:00Z,-1,-6.6,10,-8,-5.6
2009-02-15T00:00:00Z,-1,-5.4,10,-6.6,-2.9
2009-02-16T00:00:00Z,-1,-8.1,10,-9.8,-6.5
2009-02-17T00:00:00Z,-1,-8.1,10,-10.9,-4.8
2009-02-18T00:00:00Z,0.6,-7.8,10,-9.5,-5.7
2009-02-19T00:00:00Z,0.7,-6.2,10,-8.8,-2.4
2009-02-20T00:00:00Z,-1,-3.3,11,-4.6,-2.1
2009-02-21T00:00:00Z,-1,-3.6,12,-4,-2.8
2009-02-22T00:00:00Z,-1,-3.2,12,-4.4,-1.8
2009-02-23T00:00:00Z,0.2,-4.3,12,-5.1,-3.1
2009-02-24T00:00:00Z,1,-1.9,12,-5.1,0.7
2009-02-25T00:00:00Z,-1,0.4,13,-0.1,1.8
2009-02-26T00:00:00Z,4.6,-1.2,12,-6,1.1
2009-02-27T00:00:00Z,1.1,0.5,15,0.2,1.9
2009-02-28T00:00:00Z,-1,-4.4,14,-6.3,0.2
2009-03-01T00:00:00Z,-1,-5.9,14,-8.5,-4.2
2009-03-02T00:00:00Z,0.7,-4.9,14,-8.6,-3.2
2009-03-03T00:00:00Z,3.8,-1.7,15,-4.6,0.8
2009-03-04T00:00:00Z,0.2,0.8,19,-0.5,1.8
2009-03-05T00:00:00Z,-1,0.2,17,-0.5,1.6
2009-03-06T00:00:00Z,-1,-0.8,17,-3.2,1.5
2009-03-07T00:00:00Z,0.2,-0.8,17,-1.6,0.8
2009-03-08T00:00:00Z,1.6,-3.3,16,-5.9,0
2009-03-09T00:00:00Z,8.6,-1.7,18,-3.2,-1
2009-03-10T00:00:00Z,2,-1,25,-1.9,-0.1
2009-03-11T00:00:00Z,-1,0,26,-0.8,2
2009-03-12T00:00:00Z,-1,-1,23,-1.6,-0.1
2009-03-13T00:00:00Z,-1,0.3,23,-1.2,2.4
2009-03-14T00:00:00Z,0.9,1.4,23,-1.5,3
2009-03-15T00:00:00Z,-1,0.4,22,0.1,1.9
2009-03-16T00:00:00Z,1.4,0.5,22,-2.6,1.7
2009-03-17T00:00:00Z,-1,0.9,22,0.4,1.8
2009-03-18T00:00:00Z,-1,1.2,20,-0.2,3.1
2009-03-19T00:00:00Z,-1,0.2,18,-1.6,3.5
2009-03-20T00:00:00Z,0.8,-0.5,18,-6.8,3.4
2009-03-21T00:00:00Z,-1,2,18,0.5,5.2
2009-03-22T00:00:00Z,-1,-0.7,17,-4.9,3.8
2009-03-23T00:00:00Z,0.9,-2.6,16,-6.3,1.2
2009-03-24T00:00:00Z,0.3,-2.4,17,-3.9,1.2
2009-03-25T00:00:00Z,-1,-4.7,17,-9,0.5
2009-03-26T00:00:00Z,-1,-5.1,17,-9.2,-0.7
2009-03-27T00:00:00Z,-1,-5,17,-11.6,-0.7
2009-03-28T00:00:00Z,10.6,-0.8,17,-4.2,0.6
2009-03-29T00:00:00Z,-1,1.7,24,0.4,3.6
2009-03-30T00:00:00Z,1.8,1,19,-1,2.8
2009-03-31T00:00:00Z,-1,3.2,17,0.9,5.9
2009-04-01T00:00:00Z,-1,3.1,13,-1.1,7.6
2009-04-02T00:00:00Z,-1,1.9,11,-2.1,3.8
2009-04-03T00:00:00Z,0.8,6.7,8,3.6,11.7
2009-04-04T00:00:00Z,2.3,2.5,-1,1.2,4.8
2009-04-05T00:00:00Z,2.2,3.2,-1,1.7,6.6
2009-04-06T00:00:00Z,-1,3.3,-1,1.3,5.9
2009-04-07T00:00:00Z,0.7,1.2,-1,0.6,3.4
2009-04-08T00:00:00Z,-1,1.7,-1,-1.2,4.9
2009-04-09T00:00:00Z,0.1,3.1,-1,1.4,4.9
2009-04-10T00:00:00Z,0.1,3.9,-1,2.3,6.3
2009-04-11T00:00:00Z,-1,4,-1,1.2,9.5
2009-04-12T00:00:00Z,-1,2,-1,0.2,4.1
2009-04-13T00:00:00Z,0.1,1.8,-1,1.3,2.5
2009-04-14T00:00:00Z,-1,3.8,-1,1,7.5
2009-04-15T00:00:00Z,-1,4.9,-1,1.4,9.8
2009-04-16T00:00:00Z,-1,1.4,-1,-1.7,4.3
2009-04-17T00:00:00Z,0.2,3.9,-1,1.2,7.9
2009-04-18T00:00:00Z,-1,1.8,-1,-0.1,5.6
2009-04-19T00:00:00Z,-1,1.5,-1,-3,4.8
2009-04-20T00:00:00Z,-1,3.5,-1,0.3,6.5
2009-04-21T00:00:00Z,-1,1.2,-1,-3.1,4
2009-04-22T00:00:00Z,-1,3.3,-1,-1.6,7.3
2009-04-23T00:00:00Z,-1,6.1,-1,-0.5,13.8
2009-04-24T00:00:00Z,-1,7.9,-1,1.1,12.7
2009-04-25T00:00:00Z,-1,7.8,-1,4.6,13.4
2009-04-26T00:00:00Z,-1,9.2,-1,4,15.6
2009-04-27T00:00:00Z,-1,10.9,-1,6.3,18.7
2009-04-28T00:00:00Z,-1,11.2,-1,7.3,17.4
2009-04-29T00:00:00Z,-1,10.4,-1,6.1,14.6
2009-04-30T00:00:00Z,-1,6.9,-1,4.6,10.9
2009-05-01T00:00:00Z,-1,8.9,-1,1.8,12.8
2009-05-02T00:00:00Z,-1,10.2,-1,5,14.1
2009-05-03T00:00:00Z,-1,9.9,-1,5.7,15
2009-05-04T00:00:00Z,0.1,9.1,-1,5.6,13.6
2009-05-05T00:00:00Z,3.4,8.4,-1,5.9,12.7
2009-05-06T00:00:00Z,0.2,7.8,-1,6.1,11.1
2009-05-07T00:00:00Z,0.4,9.8,-1,4.5,14.4
2009-05-08T00:00:00Z,-1,10.2,-1,6.8,13.8
2009-05-09T00:00:00Z,8.7,8.5,-1,7.1,11.1
2009-05-10T00:00:00Z,0.1,9.9,-1,6.4,14.2
2009-05-11T00:00:00Z,8,8.5,-1,6.6,15.1
2009-05-12T00:00:00Z,-1,10.4,-1,4,15.2
2009-05-13T00:00:00Z,0.2,11.1,-1,5.9,16.7
2009-05-14T00:00:00Z,-1,9.2,-1,6.1,12.9
2009-05-15T00:00:00Z,-1,9.3,-1,5.1,15.8
2009-05-16T00:00:00Z,-1,8.2,-1,3.4,12.4
2009-05-17T00:00:00Z,-1,10.2,-1,5.4,14
2009-05-18T00:00:00Z,0.5,11,-1,5.2,16
2009-05-19T00:00:00Z,-1,11.2,-1,8.9,14
2009-05-20T00:00:00Z,-1,10.5,-1,8.4,13.3
2009-05-21T00:00:00Z,-1,9.2,-1,6.6,13
2009-05-22T00:00:00Z,11.8,11,NaN,7.1,14.5
2009-05-23T00:00:00Z,6,11.1,NaN,9.6,14.6
2009-05-24T00:00:00Z,-1,15.2,NaN,9.7,20.1
2009-05-25T00:00:00Z,-1,15.5,NaN,8.2,21.9
2009-05-26T00:00:00Z,-1,13.9,NaN,10.3,18.1
2009-05-27T00:00:00Z,5.4,12.2,NaN,10.4,16.3
2009-05-28T00:00:00Z,-1,11.6,NaN,8.4,14.4
2009-05-29T00:00:00Z,-1,14.2,NaN,10.4,17.9
2009-05-30T00:00:00Z,-1,16.2,NaN,9.7,21.3
2009-05-31T00:00:00Z,-1,18.7,NaN,12.2,23.5
2009-06-01T00:00:00Z,-1,20.1,NaN,12.1,25.9
2009-06-02T00:00:00Z,0.2,15.5,NaN,13.4,23.5
2009-06-03T00:00:00Z,7,12.1,NaN,9.6,16.7
2009-06-04T00:00:00Z,24.3,7.7,NaN,6.9,10.9
2009-06-05T00:00:00Z,2.1,6.6,NaN,4.5,8.5
2009-06-06T00:00:00Z,0.1,7.5,NaN,5.8,10.7
2009-06-07T00:00:00Z,-1,8.8,NaN,2.6,12.7
2009-06-08T00:00:00Z,-1,11,NaN,5.2,15.7
2009-06-09T00:00:00Z,0.2,10.9,NaN,8.2,12.9
2009-06-10T00:00:00Z,-1,13.5,NaN,10.3,17.2
2009-06-11T00:00:00Z,-1,13.7,NaN,12.3,16.8
2009-06-12T00:00:00Z,0.3,15.6,NaN,9.2,20.5
2009-06-13T00:00:00Z,29.6,17.7,NaN,13.7,24.3
2009-06-14T00:00:00Z,4.2,14.1,NaN,12.3,19.6
2009-06-15T00:00:00Z,0.6,10.5,NaN,9.7,14.8
2009-06-16T00:00:00Z,-1,11.5,NaN,10,14
2009-06-17T00:00:00Z,-1,12.3,NaN,8.2,16.3
2009-06-18T00:00:00Z,1.6,12.5,NaN,7.8,16.5
2009-06-19T00:00:00Z,4.3,11.6,NaN,9.9,14.3
2009-06-20T00:00:00Z,-1,12.5,NaN,10.5,15.1
2009-06-21T00:00:00Z,-1,13.2,NaN,8.4,18.4
2009-06-22T00:00:00Z,-1,15,NaN,8.8,19.3
2009-06-23T00:00:00Z,-1,16.7,NaN,8.8,21.6
2009-06-24T00:00:00Z,-1,18.4,NaN,11,22.3
2009-06-25T00:00:00Z,-1,19.4,NaN,14.5,22.2
2009-06-26T00:00:00Z,0.2,20.5,NaN,14.2,25
2009-06-27T00:00:00Z,0.2,17.4,NaN,14.6,23.2
2009-06-28T00:00:00Z,-1,19.8,NaN,15.5,25.6
2009-06-29T00:00:00Z,-1,19.3,NaN,15.5,24.2
2009-06-30T00:00:00Z,-1,17.3,NaN,14.1,20.6
2009-07-01T00:00:00Z,-1,17.8,NaN,11.6,21.7
2009-07-02T00:00:00Z,-1,22.4,NaN,15.7,28.5
2009-07-03T00:00:00Z,0.2,17.5,NaN,13.7,23.1
2009-07-04T00:00:00Z,0.6,14.6,NaN,10.4,20
2009-07-05T00:00:00Z,2.2,11.9,NaN,8.6,14.8
2009-07-06T00:00:00Z,-1,12.9,NaN,7.7,17
2009-07-07T00:00:00Z,21.6,13.7,NaN,8,18
2009-07-08T00:00:00Z,14.4,17.4,NaN,12.6,19.3
2009-07-09T00:00:00Z,0.8,16.9,NaN,14.9,19
2009-07-10T00:00:00Z,-1,17.1,NaN,14.6,20.4
2009-07-11T00:00:00Z,6.8,16.9,NaN,13.3,20.5
2009-07-12T00:00:00Z,1.8,16.6,NaN,14.6,19.2
2009-07-13T00:00:00Z,15.7,15.3,NaN,13.9,18.5
2009-07-14T00:00:00Z,-1,16.9,NaN,11.4,20.6
2009-07-15T00:00:00Z,-1,18.3,NaN,15.3,22.1
2009-07-16T00:00:00Z,-1,18.4,NaN,13.9,22.3
2009-07-17T00:00:00Z,-1,19.7,NaN,16.9,22.3
2009-07-18T00:00:00Z,-1,18.6,NaN,13.5,22.6
2009-07-19T00:00:00Z,6.9,19.4,NaN,14.5,23.2
2009-07-20T00:00:00Z,9.3,17.6,NaN,16.5,20.7
2009-07-21T00:00:00Z,2.8,17.3,NaN,16,19.6
2009-07-22T00:00:00Z,-1,16.3,NaN,14.1,18.7
2009-07-23T00:00:00Z,-1,16.7,NaN,13.1,19.3
2009-07-24T00:00:00Z,29.3,18.5,NaN,16.6,23.1
2009-07-25T00:00:00Z,-1,17.7,NaN,16.3,20.4
2009-07-26T00:00:00Z,-1,17.6,NaN,15.2,20.1
2009-07-27T00:00:00Z,-1,18.3,NaN,13.7,22
2009-07-28T00:00:00Z,0.9,17.5,NaN,13.7,20.1
2009-07-29T00:00:00Z,-1,18.7,NaN,16.8,21.8
2009-07-30T00:00:00Z,-1,18.2,NaN,15.4,22
2009-07-31T00:00:00Z,17.4,17.2,NaN,14.5,20.4
2009-08-01T00:00:00Z,-1,16,NaN,12.9,19.1
2009-08-02T00:00:00Z,0.3,16.3,NaN,12.9,19.5
2009-08-03T00:00:00Z,0.6,17.8,NaN,13.1,22.9
2009-08-04T00:00:00Z,-1,18,NaN,15.5,20.8
2009-08-05T00:00:00Z,-1,17.8,NaN,15.1,20.6
2009-08-06T00:00:00Z,-1,17.6,NaN,14.2,20.6
2009-08-07T00:00:00Z,0.9,18.8,NaN,13.5,25.6
2009-08-08T00:00:00Z,-1,19.2,NaN,13.8,23.2
2009-08-09T00:00:00Z,-1,20.3,NaN,14.9,25.1
2009-08-10T00:00:00Z,-1,19.2,NaN,13.2,23.3
2009-08-11T00:00:00Z,2.9,20,NaN,17.8,22.4
2009-08-12T00:00:00Z,5.9,17.2,NaN,15.3,20.4
2009-08-13T00:00:00Z,-1,16.4,NaN,12.8,21.3
2009-08-14T00:00:00Z,0.2,15.5,NaN,11.7,21.2
2009-08-15T00:00:00Z,1.4,16.4,NaN,11.8,21
2009-08-16T00:00:00Z,4.8,16.3,NaN,10.7,19.9
2009-08-17T00:00:00Z,11,16,NaN,14.2,19.1
2009-08-18T00:00:00Z,2.3,14.1,NaN,11.4,16.3
2009-08-19T00:00:00Z,-1,15,NaN,10.7,20
2009-08-20T00:00:00Z,-1,13.3,NaN,8.4,18.1
2009-08-21T00:00:00Z,-1,14.6,NaN,10.4,18.2
2009-08-22T00:00:00Z,-1,16.1,NaN,14,18.3
2009-08-23T00:00:00Z,-1,17.2,NaN,14.8,20.4
2009-08-24T00:00:00Z,-1,15.8,NaN,10.9,21.2
2009-08-25T00:00:00Z,-1,15.4,NaN,9.5,19.3
2009-08-26T00:00:00Z,2.9,16.5,NaN,12.5,19.8
2009-08-27T00:00:00Z,1.3,16.2,NaN,14.7,18
2009-08-28T00:00:00Z,-1,16.7,NaN,13.7,19.2
2009-08-29T00:00:00Z,12.8,17.3,NaN,16.3,20.1
2009-08-30T00:00:00Z,1.4,15.4,NaN,13,18.7
2009-08-31T00:00:00Z,-1,15.8,NaN,13.6,18.2
2009-09-01T00:00:00Z,0.2,16.5,NaN,14.9,18.1
2009-09-02T00:00:00Z,1.4,17.5,NaN,15.4,21
2009-09-03T00:00:00Z,5.5,16.3,NaN,15.6,18.9
2009-09-04T00:00:00Z,0.4,17.1,NaN,13.9,19.6
2009-09-05T00:00:00Z,1.6,15.8,NaN,13.9,18.1
2009-09-06T00:00:00Z,2.8,14.6,NaN,13.3,17.3
2009-09-07T00:00:00Z,5.2,15.1,NaN,12.5,18.2
2009-09-08T00:00:00Z,0.5,16,NaN,14.6,17.2
2009-09-09T00:00:00Z,-1,17.4,NaN,15.3,19.6
2009-09-10T00:00:00Z,-1,15.6,NaN,12.7,19.1
2009-09-11T00:00:00Z,-1,13,NaN,7.5,17.9
2009-09-12T00:00:00Z,3.3,12.5,NaN,8.1,17.4
2009-09-13T00:00:00Z,-1,13.2,NaN,8.9,17.9
2009-09-14T00:00:00Z,-1,13.6,NaN,9.7,19.2
2009-09-15T00:00:00Z,-1,12.9,NaN,8,18
2009-09-16T00:00:00Z,13.5,12.7,NaN,8.9,15.5
2009-09-17T00:00:00Z,0.1,11.2,NaN,8.3,15.1
2009-09-18T00:00:00Z,-1,11.4,NaN,8.3,14.3
2009-09-19T00:00:00Z,-1,14.7,NaN,11.5,18.7
